Log start on,2019-05-26 14:48:39
Feature,Gyroscope
Nodes,AM1V340 @374730, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
26/05/2019 14:48:44.955,5414,AM1V340 @374730,51190,DCFF7D005700,-3.6,12.5,8.7,
26/05/2019 14:48:45.011,5470,AM1V340 @374730,51196,E0FF92006900,-3.2,14.6,10.5,
26/05/2019 14:48:45.048,5507,AM1V340 @374730,51202,E0FFA0007700,-3.2,16.0,11.9,
26/05/2019 14:48:45.124,5583,AM1V340 @374730,51209,EEFFB1008500,-1.8,17.7,13.3,
26/05/2019 14:48:45.161,5620,AM1V340 @374730,51215,C1FFB7009200,-6.3,18.3,14.6,
26/05/2019 14:48:45.198,5657,AM1V340 @374730,51221,C5FFC6009900,-5.9,19.8,15.3,
26/05/2019 14:48:45.254,5713,AM1V340 @374730,51227,C1FFD300A000,-6.3,21.1,16.0,
26/05/2019 14:48:45.311,5770,AM1V340 @374730,51234,D2FFD800B000,-4.6,21.6,17.6,
26/05/2019 14:48:45.348,5807,AM1V340 @374730,51240,C9FFDD00B200,-5.5,22.1,17.8,
26/05/2019 14:48:45.405,5864,AM1V340 @374730,51246,D2FFE100B600,-4.6,22.5,18.2,
26/05/2019 14:48:45.461,5920,AM1V340 @374730,51252,B9FFE400B600,-7.1,22.8,18.2,
26/05/2019 14:48:45.498,5957,AM1V340 @374730,51259,E3FFC6009800,-2.9,19.8,15.2,
26/05/2019 14:48:45.555,6014,AM1V340 @374730,51265,D6FFA7007F00,-4.2,16.7,12.7,
26/05/2019 14:48:45.611,6070,AM1V340 @374730,51271,D5FFAA006900,-4.3,17.0,10.5,
26/05/2019 14:48:45.648,6107,AM1V340 @374730,51277,D4FF96004600,-4.4,15.0,7.0,
26/05/2019 14:48:45.705,6164,AM1V340 @374730,51284,E2FF6E003800,-3.0,11.0,5.6,
26/05/2019 14:48:45.761,6220,AM1V340 @374730,51290,E5FF5C003A00,-2.7,9.2,5.8,
26/05/2019 14:48:45.798,6257,AM1V340 @374730,51296,F0FF3F002C00,-1.6,6.3,4.4,
26/05/2019 14:48:45.855,6314,AM1V340 @374730,51302,E9FF2F002A00,-2.3,4.7,4.2,
26/05/2019 14:48:45.911,6370,AM1V340 @374730,51309,E8FF1B001D00,-2.4,2.7,2.9,
26/05/2019 14:48:45.948,6407,AM1V340 @374730,51315,F1FFF0FF1400,-1.5,-1.6,2.0,
26/05/2019 14:48:46.004,6463,AM1V340 @374730,51321,1200E0FF1800,1.8,-3.2,2.4,
26/05/2019 14:48:46.061,6520,AM1V340 @374730,51327,1F00C1FF1900,3.1,-6.3,2.5,
26/05/2019 14:48:46.098,6557,AM1V340 @374730,51334,0500B7FF1300,0.5,-7.3,1.9,
26/05/2019 14:48:46.155,6614,AM1V340 @374730,51340,0700B6FFFEFF,0.7,-7.4,-0.2,
26/05/2019 14:48:46.211,6670,AM1V340 @374730,51346,0A00B0FFEBFF,1.0,-8.0,-2.1,
26/05/2019 14:48:46.248,6707,AM1V340 @374730,51353,FFFFA8FFD6FF,-0.1,-8.8,-4.2,
26/05/2019 14:48:46.305,6764,AM1V340 @374730,51359,F9FF9AFFBAFF,-0.7,-10.2,-7.0,
26/05/2019 14:48:46.361,6820,AM1V340 @374730,51365,E0FF8EFF97FF,-3.2,-11.4,-10.5,
26/05/2019 14:48:46.401,6860,AM1V340 @374730,51371,CAFF80FF66FF,-5.4,-12.8,-15.4,
26/05/2019 14:48:46.454,6913,AM1V340 @374730,51377,FAFF8BFF31FF,-0.6,-11.7,-20.7,
26/05/2019 14:48:46.510,6969,AM1V340 @374730,51384,03009DFFFFFE,0.3,-9.9,-25.7,
26/05/2019 14:48:46.548,7007,AM1V340 @374730,51390,A9FF97FFC7FE,-8.7,-10.5,-31.3,
26/05/2019 14:48:46.604,7063,AM1V340 @374730,51396,0700B1FFA5FE,0.7,-7.9,-34.7,
26/05/2019 14:48:46.661,7120,AM1V340 @374730,51403,170098FF9CFE,2.3,-10.4,-35.6,
26/05/2019 14:48:46.698,7157,AM1V340 @374730,51409,1E0084FF97FE,3.0,-12.4,-36.1,
26/05/2019 14:48:46.755,7214,AM1V340 @374730,51415,17007FFFADFE,2.3,-12.9,-33.9,
26/05/2019 14:48:46.811,7270,AM1V340 @374730,51421,150081FFDAFE,2.1,-12.7,-29.4,
26/05/2019 14:48:46.848,7307,AM1V340 @374730,51427,17008EFF2AFF,2.3,-11.4,-21.4,
26/05/2019 14:48:46.905,7364,AM1V340 @374730,51434,1C009AFF68FF,2.8,-10.2,-15.2,
26/05/2019 14:48:46.961,7420,AM1V340 @374730,51440,1800B2FFA1FF,2.4,-7.8,-9.5,
26/05/2019 14:48:46.998,7457,AM1V340 @374730,51446,1300C0FFDDFF,1.9,-6.4,-3.5,
26/05/2019 14:48:47.055,7514,AM1V340 @374730,51452,1E00C1FF0200,3.0,-6.3,0.2,
26/05/2019 14:48:47.111,7570,AM1V340 @374730,51459,3100C5FF2A00,4.9,-5.9,4.2,
26/05/2019 14:48:47.167,7626,AM1V340 @374730,51465,FDFFC1FF4800,-0.3,-6.3,7.2,
26/05/2019 14:48:47.208,7667,AM1V340 @374730,51471,F7FFC8FF7400,-0.9,-5.6,11.6,
26/05/2019 14:48:47.261,7720,AM1V340 @374730,51477,1700D4FFA100,2.3,-4.4,16.1,
26/05/2019 14:48:47.298,7757,AM1V340 @374730,51484,0700E6FFC700,0.7,-2.6,19.9,
26/05/2019 14:48:47.355,7814,AM1V340 @374730,51490,FEFFF7FFF600,-0.2,-0.9,24.6,
26/05/2019 14:48:47.411,7870,AM1V340 @374730,51496,F9FF04001A01,-0.7,0.4,28.2,
26/05/2019 14:48:47.448,7907,AM1V340 @374730,51502,EAFF15004301,-2.2,2.1,32.3,
26/05/2019 14:48:47.505,7964,AM1V340 @374730,51509,C1FF19007301,-6.3,2.5,37.1,
26/05/2019 14:48:47.561,8020,AM1V340 @374730,51515,9DFF1C009B01,-9.9,2.8,41.1,
26/05/2019 14:48:47.600,8059,AM1V340 @374730,51521,DEFF2600A701,-3.4,3.8,42.3,
26/05/2019 14:48:47.655,8114,AM1V340 @374730,51527,B7FF38008101,-7.3,5.6,38.5,
26/05/2019 14:48:47.711,8170,AM1V340 @374730,51534,1F0035007301,3.1,5.3,37.1,
26/05/2019 14:48:47.748,8207,AM1V340 @374730,51540,2B002A004C01,4.3,4.2,33.2,
26/05/2019 14:48:47.805,8264,AM1V340 @374730,51546,FBFF1D001501,-0.5,2.9,27.7,
26/05/2019 14:48:47.861,8320,AM1V340 @374730,51552,F7FF1500E000,-0.9,2.1,22.4,
26/05/2019 14:48:47.899,8358,AM1V340 @374730,51559,F5FF1E009E00,-1.1,3.0,15.8,
26/05/2019 14:48:47.955,8414,AM1V340 @374730,51565,F7FF15005D00,-0.9,2.1,9.3,
26/05/2019 14:48:48.011,8470,AM1V340 @374730,51571,EFFF06001A00,-1.7,0.6,2.6,
26/05/2019 14:48:48.049,8508,AM1V340 @374730,51577,F2FFF7FFEEFF,-1.4,-0.9,-1.8,
26/05/2019 14:48:48.105,8564,AM1V340 @374730,51584,EEFFF8FFCDFF,-1.8,-0.8,-5.1,
26/05/2019 14:48:48.161,8620,AM1V340 @374730,51590,CAFFFCFFACFF,-5.4,-0.4,-8.4,
26/05/2019 14:48:48.199,8658,AM1V340 @374730,51596,F8FF020087FF,-0.8,0.2,-12.1,
26/05/2019 14:48:48.254,8713,AM1V340 @374730,51602,EFFFF5FF59FF,-1.7,-1.1,-16.7,
26/05/2019 14:48:48.310,8769,AM1V340 @374730,51609,D2FFFCFF18FF,-4.6,-0.4,-23.2,
26/05/2019 14:48:48.348,8807,AM1V340 @374730,51615,FAFFF9FFF9FE,-0.6,-0.7,-26.3,
26/05/2019 14:48:48.405,8864,AM1V340 @374730,51621,8FFFF4FFBEFE,-11.3,-1.2,-32.2,
26/05/2019 14:48:48.461,8920,AM1V340 @374730,51627,CDFFF4FF9BFE,-5.1,-1.2,-35.7,
26/05/2019 14:48:48.498,8957,AM1V340 @374730,51634,5400F0FF63FE,8.4,-1.6,-41.3,
26/05/2019 14:48:48.555,9014,AM1V340 @374730,51640,D7FFEBFF2EFE,-4.1,-2.1,-46.6,
26/05/2019 14:48:48.611,9070,AM1V340 @374730,51646,0100020001FE,0.1,0.2,-51.1,
26/05/2019 14:48:48.650,9109,AM1V340 @374730,51652,F0FF160008FE,-1.6,2.2,-50.4,
26/05/2019 14:48:48.705,9164,AM1V340 @374730,51659,F7FF140041FE,-0.9,2.0,-44.7,
26/05/2019 14:48:48.761,9220,AM1V340 @374730,51665,1000FFFF97FE,1.6,-0.1,-36.1,
26/05/2019 14:48:48.799,9258,AM1V340 @374730,51671,17000400DFFE,2.3,0.4,-28.9,
26/05/2019 14:48:48.855,9314,AM1V340 @374730,51677,080012002FFF,0.8,1.8,-20.9,
26/05/2019 14:48:48.911,9370,AM1V340 @374730,51684,FBFF2E0082FF,-0.5,4.6,-12.6,
26/05/2019 14:48:48.949,9408,AM1V340 @374730,51690,F2FF3500B9FF,-1.4,5.3,-7.1,
26/05/2019 14:48:49.005,9464,AM1V340 @374730,51696,F0FF3C00F2FF,-1.6,6.0,-1.4,
26/05/2019 14:48:49.061,9520,AM1V340 @374730,51702,F9FF4B004400,-0.7,7.5,6.8,
26/05/2019 14:48:49.117,9576,AM1V340 @374730,51709,F9FF3A00AF00,-0.7,5.8,17.5,
26/05/2019 14:48:49.154,9613,AM1V340 @374730,51715,8BFF4D001101,-11.7,7.7,27.3,
26/05/2019 14:48:49.211,9670,AM1V340 @374730,51721,F2FE35008201,-27.0,5.3,38.6,
26/05/2019 14:48:49.249,9708,AM1V340 @374730,51727,A2FDFEFFDE01,-60.6,-0.2,47.8,
26/05/2019 14:48:49.305,9764,AM1V340 @374730,51734,3DFDE8FFCA01,-70.7,-2.4,45.8,
26/05/2019 14:48:49.361,9820,AM1V340 @374730,51740,D4FF84FFFE00,-4.4,-12.4,25.4,
26/05/2019 14:48:49.398,9857,AM1V340 @374730,51746,46002CFF7E01,7.0,-21.2,38.2,
26/05/2019 14:48:49.454,9913,AM1V340 @374730,51752,3C0021FF7D01,6.0,-22.3,38.1,
26/05/2019 14:48:49.511,9970,AM1V340 @374730,51759,C1FF6BFF8A01,-6.3,-14.9,39.4,
26/05/2019 14:48:49.549,10008,AM1V340 @374730,51765,F1FF86FFAB01,-1.5,-12.2,42.7,
26/05/2019 14:48:49.604,10063,AM1V340 @374730,51771,F4FFE9FF9601,-1.2,-2.3,40.6,
26/05/2019 14:48:49.661,10120,AM1V340 @374730,51777,A6FF1E005401,-9.0,3.0,34.0,
26/05/2019 14:48:49.698,10157,AM1V340 @374730,51784,5AFF3100C200,-16.6,4.9,19.4,
26/05/2019 14:48:49.754,10213,AM1V340 @374730,51790,0DFF4A006B00,-24.3,7.4,10.7,
26/05/2019 14:48:49.849,10308,AM1V340 @374730,51796,27FE71002200,-47.3,11.3,3.4,
26/05/2019 14:48:49.851,10310,AM1V340 @374730,51802,22FD64001200,-73.4,10.0,1.8,
26/05/2019 14:48:49.906,10365,AM1V340 @374730,51809,29FC51001C00,-98.3,8.1,2.8,
26/05/2019 14:48:49.961,10420,AM1V340 @374730,51815,FCFE51000500,-26.0,8.1,0.5,
26/05/2019 14:48:49.998,10457,AM1V340 @374730,51821,52011C008CFF,33.8,2.8,-11.6,
26/05/2019 14:48:50.055,10514,AM1V340 @374730,51827,9CFF500072FF,-10.0,8.0,-14.2,
26/05/2019 14:48:50.111,10570,AM1V340 @374730,51834,F0FF5F000CFF,-1.6,9.5,-24.4,
26/05/2019 14:48:50.149,10608,AM1V340 @374730,51840,CEFF9300B7FE,-5.0,14.7,-32.9,
26/05/2019 14:48:50.204,10663,AM1V340 @374730,51846,BBFFA3009BFE,-6.9,16.3,-35.7,
26/05/2019 14:48:50.261,10720,AM1V340 @374730,51852,4FFFC900B7FE,-17.7,20.1,-32.9,
26/05/2019 14:48:50.299,10758,AM1V340 @374730,51859,C6FF1C01EFFE,-5.8,28.4,-27.3,
26/05/2019 14:48:50.355,10814,AM1V340 @374730,51865,1C00FA002EFF,2.8,25.0,-21.0,
26/05/2019 14:48:50.411,10870,AM1V340 @374730,51871,2D00DA00A4FF,4.5,21.8,-9.2,
26/05/2019 14:48:50.449,10908,AM1V340 @374730,51877,D900A5000E00,21.7,16.5,1.4,
26/05/2019 14:48:50.504,10963,AM1V340 @374730,51884,790074007100,12.1,11.6,11.3,
26/05/2019 14:48:50.561,11020,AM1V340 @374730,51890,410053007700,6.5,8.3,11.9,
26/05/2019 14:48:50.598,11057,AM1V340 @374730,51896,8D004E007300,14.1,7.8,11.5,
26/05/2019 14:48:50.655,11114,AM1V340 @374730,51902,530025008700,8.3,3.7,13.5,
26/05/2019 14:48:50.710,11169,AM1V340 @374730,51909,69002E004700,10.5,4.6,7.1,
26/05/2019 14:48:50.748,11207,AM1V340 @374730,51915,03014F001700,25.9,7.9,2.3,
26/05/2019 14:48:50.805,11264,AM1V340 @374730,51921,F2FF12005500,-1.4,1.8,8.5,
26/05/2019 14:48:50.860,11319,AM1V340 @374730,51927,C20096FFFB00,19.4,-10.6,25.1,
26/05/2019 14:48:50.898,11357,AM1V340 @374730,51934,A1FF38FF9500,-9.5,-20.0,14.9,
26/05/2019 14:48:50.973,11432,AM1V340 @374730,51940,A1007DFFA800,16.1,-13.1,16.8,
26/05/2019 14:48:51.010,11469,AM1V340 @374730,51946,41FF35FFCB00,-19.1,-20.3,20.3,
26/05/2019 14:48:51.048,11507,AM1V340 @374730,51952,000073FFD100,0.0,-14.1,20.9,
26/05/2019 14:48:51.104,11563,AM1V340 @374730,51959,87FF67FFBF00,-12.1,-15.3,19.1,
26/05/2019 14:48:51.161,11620,AM1V340 @374730,51965,B4FF9DFFA400,-7.6,-9.9,16.4,
26/05/2019 14:48:51.198,11657,AM1V340 @374730,51971,8CFFB3FF7900,-11.6,-7.7,12.1,
26/05/2019 14:48:51.254,11714,AM1V340 @374730,51977,7FFFF5FF4800,-12.9,-1.1,7.2,
26/05/2019 14:48:51.311,11770,AM1V340 @374730,51984,55FF0E002D00,-17.1,1.4,4.5,
26/05/2019 14:48:51.349,11808,AM1V340 @374730,51990,6FFFEAFF1E00,-14.5,-2.2,3.0,
26/05/2019 14:48:51.405,11864,AM1V340 @374730,51996,B900F2FFE4FF,18.5,-1.4,-2.8,
26/05/2019 14:48:51.460,11919,AM1V340 @374730,52002,CFFFE3FFAFFF,-4.9,-2.9,-8.1,
26/05/2019 14:48:51.498,11957,AM1V340 @374730,52009,C0FF000062FF,-6.4,0.0,-15.8,
26/05/2019 14:48:51.555,12014,AM1V340 @374730,52015,10FF130041FF,-24.0,1.9,-19.1,
26/05/2019 14:48:51.612,12071,AM1V340 @374730,52021,1D006B0025FF,2.9,10.7,-21.9,
26/05/2019 14:48:51.648,12107,AM1V340 @374730,52027,0E009A002FFF,1.4,15.4,-20.9,
26/05/2019 14:48:51.705,12164,AM1V340 @374730,52034,EAFFB4004AFF,-2.2,18.0,-18.2,
26/05/2019 14:48:51.779,12238,AM1V340 @374730,52040,CBFFC50068FF,-5.3,19.7,-15.2,
26/05/2019 14:48:51.799,12258,AM1V340 @374730,52046,1500F90082FF,2.1,24.9,-12.6,
26/05/2019 14:48:51.854,12313,AM1V340 @374730,52052,F0FFBD0089FF,-1.6,18.9,-11.9,
26/05/2019 14:48:51.911,12370,AM1V340 @374730,52059,4A00A800B6FF,7.4,16.8,-7.4,
26/05/2019 14:48:51.948,12407,AM1V340 @374730,52065,B6007700E5FF,18.2,11.9,-2.7,
